term 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100 101 102
гайда 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000635 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000709 0 0 0 0 0.000622 0.000623 0.000625 0.000639 0.000636 0.00063 0.000633 0 0.000652 0.000653 0.000646 0 0.000424 0 0 0 0 0.000418 0 0 0 0 0 0 0.0012 0.000762 0.000433 0.00042 0 0 0 0 0.001658 0.001182 0 0 0.000432 0 0.000926 0.000425 0.000843 0 0 0 0 0 0.000434 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
галина 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000928 0 0 0 0 0 0 0 0 0 0 0
галочка 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000336 0 0 0 0 0.000342 0 0 0 0 0 0 0 0 0 0 0 0.000345 0.000319 0.000343 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000343 0.000345 0 0.000344 0 0 0 0.000344 0 0 0 0.000339 0 0 0 0.00034 0 0 0 0 0 0
гарантировать 0 0 0 0 0 0 0 0 0 0.000739 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000709 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001523 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
гарантия 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000603 0 0 0 0 0 0 0 0 0 0 0 0.001235 0 0 0 0 0 0 0 0 0 0.001247 0 0 0 0 0 0 0 0 0 0 0 0.000826 0 0 0 0 0 0 0 0 0 0 0 0 0.000829 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
гарвард 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001008 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
гарифуллин 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000336 0 0 0 0 0.000342 0 0 0 0 0 0 0 0 0 0 0 0.000345 0.000638 0.000343 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000343 0.000345 0 0.000344 0 0 0 0.000344 0 0 0 0.000339 0 0 0 0.00034 0 0 0 0 0 0
гаркуш 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000546 0 0 0 0 0 0 0 0 0 0 0 0
гармоничный 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001742 0 0 0 0.000877 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
гарри 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001238 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
геймдизайн 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000826 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
генерация 0 0 0 0 0 0 0.000862 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000603 0 0 0 0 0 0 0 0 0 0 0 0 0.001095 0 0 0 0 0 0 0 0 0.001247 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00085 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000609 0 0 0 0 0 0 0 0 0 0 0 0 0
генерировать 0 0 0.001821 0 0.001274 0 0.000862 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000433 0 0 0 0 0.00085 0.000829 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
генерироваться 0 0 0.000911 0 0 0 0.000862 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
геометрический 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000603 0 0 0 0 0 0 0 0 0 0 0 0 0.001095 0 0 0 0 0 0 0 0 0.001247 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00085 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
георгиев 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000336 0 0 0 0 0.000342 0 0 0 0 0 0 0 0 0 0 0 0.000345 0.000319 0.000343 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000343 0.000345 0 0.000344 0 0 0 0.000344 0 0 0 0.000339 0 0 0 0.00034 0 0 0 0 0 0
герасименко 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001318 0 0 0 0 0 0 0 0 0 0 0 0.001042 0 0 0 0 0 0 0 0 0 0 0 0 0.00135 0.001325 0.001351 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
германия 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.004231 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
герой 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000418 0 0 0 0 0.002475 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
гибкий 0 0 0 0 0 0 0.002586 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001206 0.000953 0 0 0.000923 0.000962 0.000945 0 0 0 0 0 0 0.001095 0 0 0 0 0 0 0 0 0 0.000652 0.000653 0.000646 0 0 0 0 0 0.000342 0 0 0.000826 0 0 0 0 0 0 0 0 0 0 0 0 0.000829 0 0 0 0 0 0 0 0 0.000678 0.000678 0.000687 0 0 0 0 0 0 0 0 0 0 0 0 0.002535 0.001348 0 0 0 0 0 0.000687 0 0
гибкость 0 0 0 0 0.001274 0 0.001724 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
гигбрэйнс 0 0 0 0 0 0 0 0 0 0.000739 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001235 0 0 0 0 0 0 0 0 0 0.001247 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
гипотеза 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000573 0 0.000836 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00085 0 0 0.000632 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000609 0 0 0 0 0 0 0 0 0 0 0 0 0
гитис 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001326 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
глава 0 0 0 0 0 0 0 0 0.001192 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
главбух 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001131 0 0.001148 0
главное 0 0 0 0 0 0 0 0 0.001192 0 0 0 0 0.001742 0.000933 0 0 0.000877 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.002016 0 0 0.000981 0 0 0 0 0 0 0 0 0 0 0 0 0.000849 0 0 0.001147 0 0.000836 0 0 0 0 0 0 0 0 0.000867 0.00084 0 0 0 0 0 0 0.001264 0 0.000865 0 0 0.00085 0 0 0 0 0 0 0.000867 0 0 0 0 0 0.001218 0.000546 0 0 0 0 0 0 0 0 0 0 0 0
главный 0.001383 0.000826 0.000911 0.001304 0.001274 0.000982 0.000862 0.001138 0.002384 0.001478 0.000792 0.000425 0.003974 0 0.000933 0 0 0 0.002101 0.002116 0.002134 0.001206 0.001907 0 0.002463 0.001845 0.001925 0.00189 0.002155 0.002657 0.002209 0.001417 0.003024 0.002469 0.002191 0.002944 0.000622 0 0 0 0 0 0 0.002494 0 0 0 0 0.000424 0.003881 0.004479 0.000573 0 0.000418 0.00183 0.001653 0.001982 0.004038 0.003713 0.001318 0.0006 0.001523 0.000433 0.00042 0 0 0 0.002551 0.001658 0.003546 0.000632 0.001042 0.000432 0.003979 0.001852 0.000425 0.00253 0 0 0 0 0 0.000434 0 0.00135 0.002649 0.001351 0 0.000609 0 0 0 0 0 0.008247 0 0 0 0 0 0 0.002451
глагол 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.002116 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001238 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
гладков 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000928 0 0 0 0 0 0 0 0 0 0 0
гладышев 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001048 0 0 0 0 0
глаз 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000926 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00034 0 0 0 0 0 0
глубокий 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001247 0 0 0 0 0.000424 0 0 0 0 0.000418 0 0 0 0 0.001238 0 0.0006 0 0.000433 0.00042 0 0 0 0.00085 0 0 0 0 0.000432 0 0 0.000425 0 0 0 0 0 0 0.000434 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
глупый 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001318 0 0 0 0 0 0 0 0 0 0 0 0.001042 0 0 0 0 0 0 0 0 0 0 0 0 0.00135 0.001325 0.001351 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
глушков 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000573 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000632 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000609 0 0 0 0 0 0 0 0 0 0 0 0 0
глядеть 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000336 0 0 0 0 0.000342 0 0 0 0 0 0.001238 0 0 0 0 0 0.000345 0.000638 0.000343 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000343 0.000345 0 0.000344 0 0 0 0.000344 0 0 0 0.000339 0 0 0 0.00034 0 0 0 0 0 0
гнаться 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001326 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
гнесин 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000915 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
го 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001294 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000689 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
говорение 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.003202 0 0.00286 0 0.002463 0.002768 0.002887 0.002836 0 0 0 0 0.007056 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
говорить 0 0 0 0 0 0 0 0 0.001192 0 0 0 0.001325 0 0.000933 0 0 0 0 0.002821 0 0 0 0.00073 0 0 0 0 0 0 0 0 0.002016 0 0 0 0.001243 0 0 0 0 0 0 0 0 0 0 0.000672 0 0 0.00112 0 0.000685 0 0 0 0 0 0.001238 0 0.0006 0 0 0 0.000689 0.000638 0.000685 0.00085 0 0 0 0 0 0 0 0 0 0 0 0 0.000685 0.000691 0 0.000688 0 0 0 0.000687 0 0 0 0.000678 0 0 0.001031 0.000681 0 0.001088 0.001131 0 0.001148 0
говорящий 0 0 0 0 0 0 0 0 0 0 0 0 0.001325 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
год 0.001383 0.000826 0.000911 0.001304 0.001274 0.000982 0.000862 0.001138 0.003576 0.002956 0 0.000425 0.001325 0.002613 0.001866 0.001735 0 0.002632 0.006303 0.000705 0.012807 0.001809 0.020972 0.001461 0.022167 0.021218 0.012512 0.013233 0.002155 0.002657 0.002946 0.002835 0.004032 0.004938 0.002191 0.002944 0 0 0 0 0 0 0 0.003741 0 0 0 0.001345 0.000849 0.002587 0.00224 0 0.001369 0.000836 0.00183 0.001653 0.001982 0.001346 0.001238 0 0.001801 0.001523 0.000867 0.00084 0.001378 0.001595 0.00137 0.007653 0.003317 0.002364 0.000632 0.001042 0.000865 0.001326 0.001852 0.001274 0.001686 0 0 0 0.00137 0.001381 0.000867 0.001377 0.00135 0.001325 0.001351 0.001375 0 0 0.000928 0.001356 0.000634 0 0 0.001362 0.002096 0 0.001131 0 0 0.004902
годность 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000678 0.000678 0.000687 0 0 0 0 0 0 0 0 0 0 0 0 0.000634 0.000674 0 0 0 0 0 0.000687 0 0
годовой 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00085 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001031 0 0 0.001088 0.001131 0 0.001148 0
голова 0 0 0 0 0 0 0 0 0 0 0 0 0.001325 0.000871 0.000933 0 0 0.000877 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000981 0 0 0 0 0 0 0 0 0 0 0 0.000336 0.000424 0 0 0 0.000342 0.000418 0 0 0 0 0 0.001318 0 0 0.000433 0.00042 0.000345 0.000319 0.000343 0 0 0 0 0.001042 0.000432 0 0 0.000425 0 0 0 0 0.000343 0.000345 0.000434 0.000344 0.00135 0.001325 0.001351 0.000344 0 0.001092 0 0.000339 0 0 0 0.00034 0 0 0 0 0 0
головной 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000886 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001031 0 0 0 0 0 0 0
голос 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000622 0.001245 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000915 0 0 0 0.001238 0 0.0006 0 0 0 0 0 0 0.00085 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
голосовой 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00085 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
гораздо 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000635 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000622 0.000623 0.000625 0.000639 0.000636 0.00063 0.000633 0 0.000652 0.000653 0.000646 0.000336 0 0 0.00112 0.000573 0.000342 0 0 0 0 0 0.001238 0 0 0 0 0 0.000345 0.000319 0.000343 0 0 0 0.000632 0 0 0 0 0 0 0 0 0 0.000343 0.000345 0 0.000344 0 0 0 0.000344 0.000609 0 0.000928 0.000339 0 0 0 0.00034 0 0 0 0 0 0
город 0 0 0 0.001304 0 0 0 0 0 0 0 0.00085 0 0 0 0.000867 0 0 0 0.000705 0 0 0 0 0 0 0 0 0 0.002657 0 0 0.004032 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001294 0 0 0 0 0 0 0.000991 0 0 0 0 0.000762 0 0 0 0 0 0 0 0.003546 0 0 0 0 0.000926 0 0.001686 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001031 0 0 0.001088 0 0 0 0
городской 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0006 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
гороскоп 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001293 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
горячий 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000635 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
гос 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001742 0 0 0 0.000877 0 0 0 0 0 0 0 0 0 0 0.001078 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
госпрограмма 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000336 0 0 0 0 0.000342 0 0 0 0 0 0 0 0 0 0 0 0.000345 0.000638 0.000343 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000343 0.000345 0 0.000344 0 0 0 0.000344 0 0 0 0.000339 0 0 0 0.00034 0 0 0 0 0 0
гостиница 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000705 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001346 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
