term 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100 101 102
возложить 0 0 0 0 0 0 0 0 0 0 0 0.002411 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
возмещаться 0 0 0 0 0 0 0 0 0 0 0.004493 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
возмещение 0 0 0 0 0 0 0 0 0 0 0 0.002411 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
возможно 0 0 0.002141 0 0 0 0 0 0 0 0 0 0.003114 0 0 0 0.001493 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.004614 0.001462 0 0 0 0 0 0.001488 0 0 0 0 0.000790 0 0.003042 0 0 0.000804 0 0 0 0 0 0.005817 0 0 0 0 0 0.000811 0.000750 0.000806 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000806 0.000811 0 0.000809 0 0 0 0.000809 0 0 0 0.000797 0 0 0 0.000799 0 0 0 0 0 0
возможность 0.002052 0 0 0.001934 0.001890 0 0.001279 0.000844 0.005304 0.001644 0.000587 0.000630 0 0 0 0 0.000941 0 0 0 0 0.001790 0 0 0 0 0 0 0 0 0.000546 0.002629 0 0.001831 0.000812 0.000728 0 0 0 0.000949 0 0 0 0.000925 0 0 0 0.000998 0.000944 0.000960 0.000831 0 0.001015 0.001241 0.005428 0.001839 0.001470 0 0.000918 0 0 0.002824 0.000964 0.000934 0.000767 0.000946 0.000762 0.001262 0.001230 0 0 0 0.000962 0 0.001374 0.000945 0.001876 0.002013 0.002013 0.002037 0.001016 0.001024 0.000965 0.001021 0 0 0 0.001529 0 0.000810 0.000688 0.001006 0.001410 0.001999 0.001529 0.000757 0 0.001614 0.001678 0.002547 0.001703 0.001818
возможный 0 0 0 0 0 0 0.003523 0.004652 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.003621 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.003474 0.006777 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
возникать 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.003636 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001155 0.001459 0 0 0.001971 0.001177 0.001436 0 0 0 0.002313 0 0 0.002062 0 0.001490 0.001443 0.001184 0.001096 0.001177 0.001460 0 0 0 0 0.001486 0 0 0.001460 0 0.001165 0.001165 0.001180 0.001177 0.001187 0.001490 0.001182 0 0 0 0.001180 0.002093 0.000938 0 0.001165 0 0.001158 0 0.001170 0 0 0 0.001180 0 0
возникновение 0 0 0 0 0 0 0 0 0 0 0.008991 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
возникнуть 0 0 0 0 0.001545 0 0 0 0 0 0.000961 0 0 0 0 0 0.000770 0 0 0.000855 0 0 0 0.000885 0 0 0 0 0 0 0 0 0 0 0 0 0.000754 0.000756 0.000758 0.000775 0.000771 0.000764 0.000768 0 0.000791 0.000792 0.000784 0.000408 0.000514 0 0 0 0.000415 0.000507 0 0 0 0 0 0 0 0 0.000525 0.000509 0.000418 0.000774 0.000416 0 0 0 0 0 0.000524 0 0 0.000516 0 0.001646 0.001646 0.001667 0.000416 0.000418 0.000526 0.000417 0 0 0 0.000417 0 0 0 0.000411 0.001537 0.001635 0.002501 0.000412 0 0.002639 0.001372 0.001667 0.001393 0
возраст 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.002677 0 0 0 0.002177 0.006589 0 0.002942 0 0.007604 0.005696 0.002970 0.035018 0 0 0 0 0 0 0 0.003029 0 0 0 0 0 0 0 0 0 0 0 0 0 0.003995 0 0 0 0 0 0 0 0.004156 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
возрастание 0.012807 0 0 0 0 0 0 0.001756 0 0.002281 0 0 0 0 0 0.002677 0 0.002707 0.003242 0 0.003293 0.001861 0.002943 0.002255 0.003801 0.002847 0.002971 0.002917 0.003325 0 0.002273 0.002187 0 0.003810 0.003381 0 0 0 0 0 0 0 0 0.003849 0 0 0 0 0 0 0 0 0 0 0.002824 0.002551 0.003059 0 0 0 0.001852 0.002350 0 0 0 0 0 0 0.002559 0.003648 0.001951 0.003214 0 0 0.002858 0 0.002602 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001955 0 0 0 0.003234 0 0 0 0 0.003782
воинский 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.005026 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
воинской 0 0 0 0 0 0 0 0 0 0 0 0.002411 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
войти 0 0 0 0 0.000131 0 0 0 0 0.000531 0.000569 0.000305 0.001087 0.000715 0.000765 0.000712 0.000521 0.000720 0.000754 0.000579 0.000766 0.000433 0.000684 0.000599 0.000884 0.000662 0.000691 0.000679 0.000774 0.000727 0.000529 0.000509 0.000827 0.000886 0.000786 0.000805 0.000510 0.000511 0.000513 0.000525 0.000522 0.000517 0.000520 0.000895 0.000535 0.000536 0.000530 0.000276 0.000348 0.001061 0.000919 0.000470 0.000281 0.000343 0.000657 0.000593 0.000712 0.001104 0.001016 0.001081 0.000493 0.000547 0.000356 0.000345 0.000283 0.000262 0.000281 0.000785 0.000595 0.000849 0.000519 0.000855 0.000355 0.001088 0.000665 0.000349 0.000605 0.000557 0.000557 0.000564 0.000281 0.000283 0.000356 0.000282 0.001107 0.001087 0.001109 0.000282 0.000500 0.000448 0.000761 0.000278 0.000520 0.000553 0.000846 0.000279 0.000860 0.000893 0.000928 0.000564 0.000942 0.000880
вокал 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.003411 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.005943 0 0 0 0 0 0 0 0 0 0 0 0 0 0.004275 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
волнение 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.003528 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
волноваться 0 0 0 0.007751 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001997 0 0 0 0 0.002036 0 0 0 0 0 0 0 0 0 0 0 0.002048 0.001896 0.002036 0 0 0 0 0 0 0 0 0 0 0 0 0 0.002036 0.002054 0 0.002045 0 0 0 0.002042 0 0 0 0.002015 0 0 0 0.002024 0 0 0 0 0 0
воловик 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.003097 0 0 0 0 0 0 0 0 0 0 0 0
волосова 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001037 0 0 0 0 0.001056 0 0 0 0 0 0 0 0 0 0 0 0.001065 0.000985 0.001059 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001059 0.001065 0 0.001062 0 0 0 0.001062 0 0 0 0.001047 0 0 0 0.001050 0 0 0 0 0 0
вообще 0 0 0 0 0 0 0 0 0 0 0 0 0 0.003366 0.003606 0 0 0.003390 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.003792 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.005202 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.002110 0 0 0 0 0 0 0 0 0 0 0 0
воплощать 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.007516 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
воплощение 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.007074 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
вопреки 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.003999 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
вопрос 0 0 0.000860 0 0 0 0 0 0.000751 0.000233 0.000249 0.000536 0.000417 0.002194 0.002644 0.005462 0.002597 0.002486 0 0.000888 0 0 0 0.001840 0 0 0 0 0.003393 0.002789 0 0 0.002857 0.000777 0 0.000618 0.002544 0.002549 0.002558 0.002617 0.002604 0.002579 0.002592 0 0.002463 0.002466 0.002442 0.002012 0.001737 0.000407 0.001410 0.001986 0.002048 0.001844 0 0.000260 0 0.000848 0.000390 0.002904 0.002079 0.000719 0.001774 0.001719 0.002061 0.002411 0.002050 0.000268 0.000261 0.000744 0.001791 0.002296 0.001770 0.000835 0.000292 0.001739 0.000797 0.002350 0.002136 0.002379 0.002050 0.002066 0.001775 0.002059 0.002975 0.002920 0.002978 0.002272 0.002109 0.002064 0.002337 0.002029 0.002195 0.002334 0.002921 0.002037 0.002641 0.003084 0.004631 0.002163 0.002892 0.000386
воркшоп 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.004375 0 0.003813 0.003381 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001769 0 0.002581 0 0 0.009179 0 0 0 0.007413 0.004702 0 0 0 0 0.001059 0 0.005119 0 0 0 0 0 0.005718 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
воронка 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001037 0 0 0 0 0.001056 0 0 0 0 0 0 0 0 0 0 0 0.001065 0.000985 0.001059 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001059 0.001065 0 0.001062 0 0 0 0.001062 0 0 0 0.001047 0 0 0 0.001050 0 0 0 0 0 0
воскресение 0.007845 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
восполнить 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.005264 0 0 0 0 0 0 0 0 0 0 0
воспользоваться 0 0 0 0.000365 0 0 0 0 0 0.000207 0 0 0.000371 0.000244 0.000261 0.000243 0.000178 0.000246 0.000294 0 0.000299 0.000169 0.000267 0.000204 0.000345 0.000259 0.000269 0.000265 0.000302 0 0.000206 0.000199 0.000282 0.000346 0.000307 0 0.000174 0.000175 0.000175 0.000179 0.000178 0.000176 0.000177 0.000349 0.000183 0.000183 0.000181 0.000094 0.000119 0 0 0.000161 0.000096 0.000117 0.000256 0.000231 0.000278 0 0 0.000369 0.000168 0.000213 0.000121 0.000118 0.000097 0.000089 0.000096 0 0.000232 0.000331 0.000177 0.000292 0.000121 0 0.000259 0.000119 0.000236 0.000190 0.000190 0.000192 0.000096 0.000097 0.000122 0.000096 0.000378 0.000371 0.000378 0.000096 0.000171 0.000153 0.000260 0.000095 0.000178 0.000189 0.000578 0.000095 0.000294 0.000610 0.000634 0.000192 0.000643 0.000343
воспринимать 0 0 0 0 0 0 0 0 0 0 0 0 0.006191 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.002906 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.002551 0 0 0 0 0 0 0 0 0 0 0 0
восприниматься 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.002677 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.004336 0 0 0 0 0 0.004897 0 0 0 0 0
воспринять 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.002677 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.002953 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.002846 0 0 0 0 0 0 0 0 0 0 0 0 0
восприятие 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.006298 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.002778 0 0 0 0 0 0 0 0 0 0 0 0
воспроизведение 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.007022 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
воспроизводить 0 0 0 0 0 0 0 0 0 0 0 0 0.006741 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.004324 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
восстанавливать 0 0 0 0 0 0.005570 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
восстановить 0 0 0 0 0 0 0 0 0 0.000087 0.000093 0.000050 0.000156 0.000103 0.000110 0.000102 0.000075 0.000103 0.000124 0.000083 0.000126 0.000071 0.000112 0.000086 0.000145 0.000109 0.000113 0.000111 0.000127 0.000104 0.000087 0.000084 0.000119 0.000146 0.000129 0.000231 0.000073 0.000073 0.000074 0.000075 0.000075 0.000074 0.000075 0.000147 0.000077 0.000077 0.000076 0.000040 0.000050 0.000152 0.000132 0.000068 0.000040 0.000049 0.000108 0.000097 0.000117 0.000159 0.000146 0.000155 0.000071 0.000090 0.000051 0.000049 0.000041 0.000038 0.000040 0.000100 0.000098 0.000139 0.000074 0.000123 0.000051 0.000156 0.000109 0.000050 0.000099 0.000080 0.000080 0.000081 0.000040 0.000041 0.000051 0.000041 0.000159 0.000156 0.000159 0.000041 0.000072 0.000064 0.000109 0.000040 0.000075 0.000079 0.000121 0.000040 0.000123 0.000128 0.000133 0.000081 0.000135 0.000144
восстановление 0 0 0 0 0 0 0 0 0 0 0 0.002411 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
восторг 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001091 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001069 0.001070 0.001074 0.001098 0.001093 0.001082 0.001088 0 0.001120 0.001122 0.001110 0.000577 0.000729 0 0 0 0.000588 0.000718 0 0 0 0 0 0 0 0 0.000744 0.000722 0.000593 0.000548 0.000589 0 0 0 0 0 0.000742 0 0 0.000730 0 0 0 0 0.000589 0.000593 0.000746 0.000591 0 0 0 0.000591 0 0.000938 0 0.000582 0 0 0 0.000584 0 0 0 0 0 0
восточный 0 0 0 0 0 0 0 0 0.006762 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
востребованность 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.015695 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.007948 0 0 0 0 0 0.006196 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
востребовать 0 0 0 0 0 0 0 0 0 0.003914 0 0 0 0 0 0 0 0 0 0 0 0.004260 0 0 0 0 0 0 0 0 0.003900 0.003754 0 0 0.001933 0 0 0 0 0 0 0.001112 0 0.002202 0 0 0 0 0.000749 0 0.003955 0.001012 0 0.000738 0.001615 0.001458 0.006999 0 0 0 0 0.004034 0.001531 0.000742 0 0 0 0.001501 0.001464 0 0 0.001840 0.001527 0 0.004905 0.000750 0.004467 0 0 0.001213 0 0 0.000766 0 0 0 0 0 0.001075 0 0 0.000599 0 0 0 0 0 0 0 0 0 0.004327
восьмёрка 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.005264 0 0 0 0 0 0 0 0 0 0 0
вощак 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.003097 0 0 0 0 0 0 0 0 0 0 0 0
впечатление 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000969 0.000710 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000695 0.000696 0.000699 0.000714 0.000711 0.000704 0.000708 0 0.000729 0.000730 0.000722 0.000751 0.000949 0 0 0.001282 0.000766 0.000935 0 0 0 0 0 0.001473 0 0 0.000969 0.000939 0.000770 0.001070 0.000766 0 0 0 0.001413 0.001165 0.000967 0 0 0.000950 0 0.000758 0.000758 0.000768 0.000766 0.000772 0.000969 0.000769 0.001509 0.001481 0.001510 0.000768 0.001362 0.001831 0.001037 0.000758 0.000709 0.000753 0 0.000761 0 0 0 0.000768 0 0
впечатлить 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.003097 0 0 0 0 0 0 0 0 0 0 0 0
впечатляющий 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001946 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
вписывать 0 0 0 0 0 0 0 0 0 0 0 0 0.007516 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
впихивать 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.003097 0 0 0 0 0 0 0 0 0 0 0 0
вполне 0 0 0 0 0 0 0 0 0.002890 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001629 0 0 0 0 0.001661 0 0 0 0 0 0 0 0 0 0 0 0.001670 0.001547 0.001661 0 0 0 0 0 0 0 0 0 0 0.001644 0.001644 0.001666 0.001661 0.001675 0 0.001668 0 0 0 0.001666 0 0 0.002250 0.001644 0 0.001634 0 0.001651 0 0 0 0.001666 0 0
впоследствии 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001037 0 0 0 0 0.001056 0 0 0 0 0 0 0 0 0 0 0 0.001065 0.000985 0.001059 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001059 0.001065 0 0.001062 0 0 0 0.001062 0 0 0 0.001047 0 0 0 0.001050 0 0 0 0 0 0
вправе 0 0 0 0 0 0 0 0 0 0 0.020157 0.008654 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
впустую 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.005264 0 0 0 0 0 0 0 0 0 0 0
вред 0 0 0 0 0 0 0 0 0 0 0.004029 0.006492 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
